bodyid,cell_type,pre,cropped,conf_nt,conf_nt_p,top_nt,top_nt_p,acetylcholine,glutamate,gaba,dopamine,serotonin,octopamine,projection_score,segregation_index,ito_lee_hemilineage,hartenstein_hemilineage,used_in_analysis,in_ground_truth,dataset
847254513,KCab-c,118,FALSE,dopamine,0.389,dopamine,0.366,0,0,0.2,0.5,0.2,0,0,0,MBp3,MBp3,FALSE,TRUE,hemibrain:v1.2.1
1259022991,vDeltaB,93,FALSE,dopamine,0.39,dopamine,0.33599999999999997,0,0.2,0.3,0.5,0,0,0.228,0.228,DM3_CX_v,DPMpm2_CX_v,FALSE,FALSE,hemibrain:v1.2.1
1539508448,NA,2236,FALSE,dopamine,0.39,serotonin,0.41200000000000003,0,0,0,0.4,0.5,0.1,0.001,0.001,NA,NA,TRUE,FALSE,hemibrain:v1.2.1
298944479,SMP408,236,FALSE,dopamine,0.39,dopamine,0.441,0.3,0.1,0,0.6,0,0,0.263,0.263,DM4_dorsal,CM4_dorsal,TRUE,FALSE,hemibrain:v1.2.1
5813130366,FS1A,88,FALSE,dopamine,0.39,dopamine,0.33599999999999997,0.1,0.2,0.1,0.5,0,0,0.749,0.749,DM1_CX_d2,DPMm1_CX_d2,FALSE,FALSE,hemibrain:v1.2.1
946981790,vDeltaC,120,FALSE,dopamine,0.39,dopamine,0.36,0,0.3,0.2,0.5,0,0,0.072,0.072,DM2_CX_v,DPMpm1_CX_v,TRUE,FALSE,hemibrain:v1.2.1
1230095228,FS1A,101,FALSE,dopamine,0.391,dopamine,0.33599999999999997,0.3,0.1,0,0.5,0,0.1,0.787,0.787,DM4_CX_d3,CM4_CX_d3,TRUE,FALSE,hemibrain:v1.2.1
297217528,SMP563,190,FALSE,dopamine,0.391,dopamine,0.37,0.4,0.1,0,0.5,0,0,0.437,0.437,VLPl&p1_posterior,BLVp2_posterior,TRUE,FALSE,hemibrain:v1.2.1
604864322,SMP415,198,FALSE,dopamine,0.391,dopamine,0.32999999999999996,0.1,0.2,0,0.5,0,0.1,0.057,0.057,DM4_dorsal,CM4_dorsal,TRUE,FALSE,hemibrain:v1.2.1
797597156,NA,58,FALSE,dopamine,0.391,dopamine,0.42700000000000005,0.3,0,0,0.5,0,0.1,0.036,0.036,NA,NA,FALSE,FALSE,hemibrain:v1.2.1
1072818198,FC2A,255,FALSE,dopamine,0.392,dopamine,0.354,0.1,0.1,0.1,0.5,0,0.2,0.002,0.002,DM4_CX_d2,CM4_CX_d2,TRUE,FALSE,hemibrain:v1.2.1
798537538,KCab-c,124,FALSE,dopamine,0.392,dopamine,0.43400000000000005,0,0,0.2,0.6,0.2,0,0.004,0.004,MBp3,MBp3,FALSE,TRUE,hemibrain:v1.2.1
1070094447,vDeltaI,68,FALSE,dopamine,0.393,dopamine,0.394,0,0.3,0.1,0.5,0,0.1,0.016,0.016,DM3_CX_p,DPMpm2_CX_p,FALSE,FALSE,hemibrain:v1.2.1
328283406,SMP440,72,FALSE,dopamine,0.393,dopamine,0.43000000000000005,0.3,0.1,0,0.5,0,0,0.07,0.07,CLp1_or_SLPpm2,NA,FALSE,FALSE,hemibrain:v1.2.1
5813012028,SLP129,262,FALSE,dopamine,0.393,dopamine,0.371,0.3,0.1,0,0.5,0.1,0,0.191,0.191,LHl2_dorsal,DPLal2_dorsal,TRUE,FALSE,hemibrain:v1.2.1
666575508,SMP382,157,FALSE,dopamine,0.393,dopamine,0.321,0.4,0.2,0,0.4,0,0,0.178,0.178,DM6_dorso_lateral,CM3_dorso_lateral,TRUE,FALSE,hemibrain:v1.2.1
979022908,vDeltaB,101,FALSE,dopamine,0.393,dopamine,0.354,0.1,0.2,0,0.4,0,0.2,0.141,0.141,DM4_CX_p,CM4_CX_p,TRUE,FALSE,hemibrain:v1.2.1
1250233662,vDeltaC,98,FALSE,dopamine,0.394,dopamine,0.344,0,0.4,0,0.4,0.1,0.1,0.019,0.019,DM4_CX_v,CM4_CX_v,FALSE,FALSE,hemibrain:v1.2.1
5813021005,SMP507,484,FALSE,dopamine,0.394,dopamine,0.444,0.3,0.1,0,0.6,0,0,0.285,0.285,DM4_dorsal,CM4_dorsal,TRUE,FALSE,hemibrain:v1.2.1
5813054384,PPM1203,3635,FALSE,dopamine,0.394,serotonin,0.40700000000000003,0,0,0,0.4,0.5,0.1,0.017,0.017,NA,NA,TRUE,TRUE,hemibrain:v1.2.1
1071760480,FC2C,173,FALSE,dopamine,0.395,dopamine,0.33399999999999996,0.3,0.1,0,0.5,0,0,0.013,0.013,DM1_CX_d2,DPMm1_CX_d2,TRUE,FALSE,hemibrain:v1.2.1
5812980747,SMP195,160,FALSE,dopamine,0.395,dopamine,0.454,0.2,0.1,0,0.6,0,0,0.082,0.082,DL1_dorsal,CP2_dorsal,TRUE,FALSE,hemibrain:v1.2.1
800303089,PPL108,2272,FALSE,dopamine,0.395,dopamine,0.404,0,0,0,0.5,0.2,0.2,0.201,0.201,NA,NA,TRUE,FALSE,hemibrain:v1.2.1
1008378448,FB4Y,1791,FALSE,dopamine,0.396,octopamine,0.372,0,0.1,0,0.4,0.1,0.4,0.159,0.159,NA,NA,TRUE,FALSE,hemibrain:v1.2.1
1044918145,FS1A,100,FALSE,dopamine,0.396,dopamine,0.396,0,0.2,0,0.6,0,0.2,0.807,0.807,DM2_CX_d1,DPMpm1_CX_d1,TRUE,FALSE,hemibrain:v1.2.1
1289337460,hDeltaJ,183,FALSE,dopamine,0.396,glutamate,0.33099999999999996,0,0.4,0,0.4,0,0.1,0.275,0.275,NA,NA,TRUE,FALSE,hemibrain:v1.2.1
1320376615,vDeltaH,106,FALSE,dopamine,0.396,dopamine,0.315,0.1,0.4,0,0.4,0,0.1,0.14,0.14,DM1_CX_p,DPMm1_CX_p,TRUE,FALSE,hemibrain:v1.2.1
357573154,SLP398,140,FALSE,dopamine,0.396,dopamine,0.48300000000000004,0.2,0,0.1,0.6,0,0,0.147,0.147,SMPpd1,DPLc1,TRUE,FALSE,hemibrain:v1.2.1
5813054173,vDeltaB,88,FALSE,dopamine,0.396,dopamine,0.352,0,0.3,0.1,0.5,0.1,0,0.246,0.246,DM1_CX_p,DPMm1_CX_p,FALSE,FALSE,hemibrain:v1.2.1
700037217,SMP413,229,FALSE,dopamine,0.396,dopamine,0.36,0.3,0.1,0,0.5,0,0,0.033,0.033,DM4_dorsal,CM4_dorsal,TRUE,FALSE,hemibrain:v1.2.1
544158940,SMP189,436,FALSE,dopamine,0.397,dopamine,0.373,0.2,0.2,0,0.5,0.1,0,0.318,0.318,DL2_dorsal,CP3_dorsal,TRUE,FALSE,hemibrain:v1.2.1
819440815,FR1,242,FALSE,dopamine,0.397,dopamine,0.371,0.1,0.1,0.3,0.5,0,0.1,0.501,0.501,DM1_CX_d2,DPMm1_CX_d2,TRUE,FALSE,hemibrain:v1.2.1
972858260,PFR,394,FALSE,dopamine,0.397,dopamine,0.369,0.2,0,0,0.5,0,0.3,0.014,0.014,DM3_CX_d1,DPMpm2_CX_d1,TRUE,FALSE,hemibrain:v1.2.1
1040402220,hDeltaC,248,FALSE,dopamine,0.398,dopamine,0.324,0,0.2,0,0.4,0,0.3,0.494,0.494,NA,NA,TRUE,FALSE,hemibrain:v1.2.1
1070107083,vDeltaI,69,FALSE,dopamine,0.398,dopamine,0.42500000000000004,0,0.2,0.1,0.7,0,0,0.145,0.145,DM3_CX_p,DPMpm2_CX_p,FALSE,FALSE,hemibrain:v1.2.1
1070115819,vDeltaJ,69,FALSE,dopamine,0.398,dopamine,0.368,0,0.4,0,0.5,0,0,0.112,0.112,DM2_CX_v,DPMpm1_CX_v,FALSE,FALSE,hemibrain:v1.2.1
1231903799,MC61,30,FALSE,dopamine,0.398,dopamine,0.276,0.2,0.2,0,0.4,0,0,0.003,0.003,NA,NA,FALSE,FALSE,hemibrain:v1.2.1
1258682411,vDeltaK,65,FALSE,dopamine,0.398,dopamine,0.344,0,0.3,0,0.5,0,0.1,0.047,0.047,DM4_CX_p,CM4_CX_p,FALSE,FALSE,hemibrain:v1.2.1
357581860,SMP363,114,FALSE,dopamine,0.398,dopamine,0.43700000000000006,0.3,0,0,0.6,0,0,0.016,0.016,SMPpd1,DPLc1,TRUE,FALSE,hemibrain:v1.2.1
456187010,LHAD1b1,201,FALSE,dopamine,0.398,dopamine,0.441,0.3,0.1,0,0.6,0,0,0.283,0.283,LHl2_dorsal,DPLal2_dorsal,TRUE,FALSE,hemibrain:v1.2.1
5813021090,NA,503,FALSE,dopamine,0.398,serotonin,0.43700000000000006,0,0,0,0.4,0.5,0,0.008,0.008,NA,NA,TRUE,FALSE,hemibrain:v1.2.1
759814218,NA,127,FALSE,dopamine,0.398,dopamine,0.47800000000000004,0,0,0,0.5,0.4,0.1,0.012,0.012,NA,NA,TRUE,FALSE,hemibrain:v1.2.1
760690116,CRE066,533,FALSE,dopamine,0.398,dopamine,0.39,0.2,0.2,0,0.6,0,0,0.268,0.268,CREl1,DALv3,TRUE,FALSE,hemibrain:v1.2.1
823852745,SMP468,90,FALSE,dopamine,0.398,dopamine,0.277,0.2,0.1,0.2,0.4,0,0.1,NA,NA,SMPpm1,DPMm2,FALSE,FALSE,hemibrain:v1.2.1
1072101856,vDeltaC,89,FALSE,dopamine,0.399,dopamine,0.372,0,0.3,0.1,0.5,0,0,0.171,0.171,DM2_CX_p,DPMpm1_CX_p,FALSE,FALSE,hemibrain:v1.2.1
329566197,SMP549,922,FALSE,dopamine,0.399,dopamine,0.41000000000000003,0.4,0,0,0.5,0,0,0.149,0.149,SMPp&v1_posterior,DPLc5_anterior,TRUE,FALSE,hemibrain:v1.2.1
514816333,SMP566,219,FALSE,dopamine,0.399,dopamine,0.374,0.1,0.3,0,0.5,0,0,0.569,0.569,VLPl&p1_posterior,BLVp2_posterior,TRUE,FALSE,hemibrain:v1.2.1
546765551,SMP173,152,FALSE,dopamine,0.399,dopamine,0.48400000000000004,0.3,0,0,0.6,0,0,0.119,0.119,CREl1,DALv3,TRUE,FALSE,hemibrain:v1.2.1
5813057274,FB4Y,2001,FALSE,dopamine,0.399,dopamine,0.394,0,0,0,0.4,0.1,0.4,0,0,NA,NA,TRUE,FALSE,hemibrain:v1.2.1
946300031,hDeltaK,273,FALSE,dopamine,0.399,dopamine,0.29800000000000004,0,0.1,0,0.4,0,0.1,0.022,0.022,NA,NA,TRUE,FALSE,hemibrain:v1.2.1
1311168293,vDeltaI,128,FALSE,dopamine,0.4,glutamate,0.32,0,0.4,0.1,0.3,0,0.2,0.062,0.062,DM4_CX_p,CM4_CX_p,TRUE,FALSE,hemibrain:v1.2.1
5813128323,vDeltaI,85,FALSE,dopamine,0.4,dopamine,0.386,0,0.3,0.1,0.5,0,0,0.042,0.042,DM3_CX_p,DPMpm2_CX_p,FALSE,FALSE,hemibrain:v1.2.1
890425079,FS1A,96,FALSE,dopamine,0.4,dopamine,0.392,0.2,0.2,0,0.5,0,0.1,0.772,0.772,DM4_CX_d2,CM4_CX_d2,FALSE,FALSE,hemibrain:v1.2.1
911400981,KCab-c,165,FALSE,dopamine,0.4,dopamine,0.41900000000000004,0.1,0,0.2,0.6,0.1,0,0.024,0.024,MBp4,MBp4,FALSE,TRUE,hemibrain:v1.2.1
949015717,hDeltaF,318,FALSE,dopamine,0.4,dopamine,0.349,0.2,0.2,0,0.5,0,0.1,0.429,0.429,NA,NA,TRUE,FALSE,hemibrain:v1.2.1
1039426238,FS1A,76,FALSE,dopamine,0.401,dopamine,0.33999999999999997,0.1,0.2,0,0.5,0.1,0.2,0.653,0.653,DM3_CX_d1,DPMpm2_CX_d1,FALSE,FALSE,hemibrain:v1.2.1
1224941044,FB2A,1170,FALSE,dopamine,0.401,dopamine,0.397,0,0,0,0.5,0.2,0.3,0.202,0.202,NA,NA,TRUE,TRUE,hemibrain:v1.2.1
581013183,aSP-f2,98,FALSE,dopamine,0.401,dopamine,0.345,0.4,0,0,0.5,0,0,0.064,0.064,SLPad1_anterior,DPLl3_anterior,FALSE,FALSE,hemibrain:v1.2.1
726283852,hDeltaL,298,FALSE,dopamine,0.401,dopamine,0.34299999999999997,0.1,0.3,0,0.5,0,0.1,0.494,0.494,NA,NA,TRUE,FALSE,hemibrain:v1.2.1
732431788,SMP312,362,FALSE,dopamine,0.401,dopamine,0.379,0.3,0.1,0,0.5,0,0,0.067,0.067,DM3_dorso_lateral,DPMpm2_dorso_lateral,TRUE,FALSE,hemibrain:v1.2.1
5812982200,NA,8,TRUE,dopamine,0.401,glutamate,0.279,0.2,0.5,0,0.2,0,0,0.001,0.001,NA,NA,FALSE,FALSE,hemibrain:v1.2.1
5812982430,NA,10,TRUE,dopamine,0.401,dopamine,0.306,0.2,0.2,0,0.4,0.2,0,0.009,0.009,NA,NA,FALSE,FALSE,hemibrain:v1.2.1
1039081028,hDeltaH,403,FALSE,dopamine,0.402,acetylcholine,0.398,0.5,0.1,0,0.4,0,0,0.469,0.469,NA,NA,TRUE,FALSE,hemibrain:v1.2.1
1134175769,hDeltaK,274,FALSE,dopamine,0.402,dopamine,0.29900000000000004,0,0.2,0,0.3,0,0.3,0.047,0.047,NA,NA,TRUE,FALSE,hemibrain:v1.2.1
1164545788,FC2B,246,FALSE,dopamine,0.402,dopamine,0.368,0.1,0.2,0,0.4,0,0.2,0.013,0.013,DM1_CX_d2,DPMm1_CX_d2,TRUE,FALSE,hemibrain:v1.2.1
1345061120,FS1A,92,FALSE,dopamine,0.402,dopamine,0.34099999999999997,0.1,0.2,0,0.5,0.1,0.1,0.679,0.679,DM4_CX_d2,CM4_CX_d2,FALSE,FALSE,hemibrain:v1.2.1
1562499450,PLP225,4,FALSE,dopamine,0.402,dopamine,0.33999999999999997,0,0,0,0.7,0,0,0.169,0.169,VLPp2,DPMpl3,FALSE,FALSE,hemibrain:v1.2.1
5813026705,SMP589,812,FALSE,dopamine,0.402,dopamine,0.345,0,0.2,0,0.4,0,0.2,0.393,0.393,NA,NA,TRUE,FALSE,hemibrain:v1.2.1
5813011483,SMP149,1613,FALSE,dopamine,0.402,dopamine,0.356,0,0.1,0.1,0.4,0.1,0.3,0.204,0.204,NA,NA,TRUE,FALSE,hemibrain:v1.2.1
671803759,NA,127,FALSE,dopamine,0.402,dopamine,0.305,0,0.3,0,0.4,0,0,0.24,0.24,NA,NA,TRUE,FALSE,hemibrain:v1.2.1
707854620,SMP557,279,FALSE,dopamine,0.402,dopamine,0.352,0.4,0.1,0,0.5,0,0,0.344,0.344,VLPl&p1_posterior,BLVp2_posterior,TRUE,FALSE,hemibrain:v1.2.1
784844115,NA,16,TRUE,dopamine,0.402,dopamine,0.374,0.2,0.1,0,0.6,0.1,0,0.009,0.009,NA,NA,FALSE,FALSE,hemibrain:v1.2.1
1008041969,PFR,416,FALSE,dopamine,0.403,octopamine,0.346,0.2,0,0,0.4,0,0.4,0.001,0.001,DM2_CX_d2,DPMpm1_CX_d2,TRUE,FALSE,hemibrain:v1.2.1
1043842362,FB6L,104,FALSE,dopamine,0.403,dopamine,0.402,0.1,0.1,0,0.5,0,0.2,0,0,NA,NA,TRUE,FALSE,hemibrain:v1.2.1
298241038,SMP408,203,FALSE,dopamine,0.403,dopamine,0.46,0.3,0.1,0,0.6,0,0,0.351,0.351,DM4_dorsal,CM4_dorsal,TRUE,FALSE,hemibrain:v1.2.1
5813021225,SMP320,185,FALSE,dopamine,0.403,dopamine,0.43100000000000005,0.3,0.1,0,0.6,0,0,0.094,0.094,DM3_dorso_lateral,DPMpm2_dorso_lateral,TRUE,FALSE,hemibrain:v1.2.1
5813020698,FB7B,733,FALSE,dopamine,0.403,dopamine,0.391,0,0.1,0,0.5,0,0.3,0.135,0.135,DL1_dorsal,CP2_dorsal,TRUE,TRUE,hemibrain:v1.2.1
724829211,NA,6,TRUE,dopamine,0.403,acetylcholine,0.43200000000000005,0.3,0,0,0.3,0.3,0,NA,NA,NA,NA,FALSE,FALSE,hemibrain:v1.2.1
1039085109,FS1A,97,FALSE,dopamine,0.404,dopamine,0.326,0.3,0.2,0,0.5,0,0.1,0.794,0.794,DM2_CX_d2,DPMpm1_CX_d2,FALSE,FALSE,hemibrain:v1.2.1
330640044,SMP181,2016,FALSE,dopamine,0.404,dopamine,0.406,0,0,0,0.5,0.2,0.3,0.145,0.145,NA,NA,TRUE,FALSE,hemibrain:v1.2.1
5813062858,FB1H,3733,FALSE,dopamine,0.404,dopamine,0.388,0,0.1,0,0.5,0.2,0.3,0.128,0.128,NA,NA,TRUE,FALSE,hemibrain:v1.2.1
5813041596,vDeltaB,100,FALSE,dopamine,0.404,dopamine,0.351,0,0.3,0.1,0.5,0,0.1,0.226,0.226,DM4_CX_p,CM4_CX_p,TRUE,FALSE,hemibrain:v1.2.1
727376283,PFR,447,FALSE,dopamine,0.404,dopamine,0.372,0.2,0,0,0.5,0,0.3,0.018,0.018,DM2_CX_d2,DPMpm1_CX_d2,TRUE,FALSE,hemibrain:v1.2.1
886276864,hDeltaD,382,FALSE,dopamine,0.404,dopamine,0.364,0.4,0.1,0,0.5,0,0,0.428,0.428,NA,NA,TRUE,FALSE,hemibrain:v1.2.1
1008369709,hDeltaJ,267,FALSE,dopamine,0.405,dopamine,0.347,0.1,0.3,0,0.5,0,0.1,0.227,0.227,NA,NA,TRUE,FALSE,hemibrain:v1.2.1
480328501,SMP427,243,FALSE,dopamine,0.405,dopamine,0.383,0.3,0,0,0.6,0,0,0.064,0.064,CLp1_or_SLPpm2,NA,TRUE,FALSE,hemibrain:v1.2.1
543049093,SMP314,320,FALSE,dopamine,0.405,dopamine,0.405,0.4,0,0,0.5,0,0,0.198,0.198,DM3_dorso_lateral,DPMpm2_dorso_lateral,TRUE,FALSE,hemibrain:v1.2.1
5813032771,KCg-s2,589,FALSE,dopamine,0.405,dopamine,0.387,0.1,0.2,0.2,0.5,0,0,0.093,0.093,MBp3,MBp3,FALSE,TRUE,hemibrain:v1.2.1
1014465452,FS1A,101,FALSE,dopamine,0.406,dopamine,0.363,0,0.2,0,0.5,0.1,0.2,0.733,0.733,DM2_CX_d1,DPMpm1_CX_d1,TRUE,FALSE,hemibrain:v1.2.1
1195891557,FS1A,94,FALSE,dopamine,0.406,dopamine,0.317,0,0.2,0,0.5,0.1,0.1,0.714,0.714,DM4_CX_d2,CM4_CX_d2,FALSE,FALSE,hemibrain:v1.2.1
296535655,SMP365,101,FALSE,dopamine,0.406,dopamine,0.381,0.4,0.1,0,0.5,0,0,0.059,0.059,SMPpd1,DPLc1,TRUE,FALSE,hemibrain:v1.2.1
547258283,CL160,294,FALSE,dopamine,0.406,dopamine,0.361,0.4,0.1,0,0.5,0,0,0.102,0.102,CLp1,DPLc4,TRUE,FALSE,hemibrain:v1.2.1
891642176,KCab-c,133,FALSE,dopamine,0.406,dopamine,0.356,0,0.1,0.2,0.5,0.2,0,0.004,0.004,MBp3,MBp3,FALSE,TRUE,hemibrain:v1.2.1
915273417,FS1A,98,FALSE,dopamine,0.406,dopamine,0.313,0.1,0.2,0.1,0.4,0,0.1,0.784,0.784,DM2_CX_d2,DPMpm1_CX_d2,FALSE,FALSE,hemibrain:v1.2.1
694139687,NA,8,TRUE,dopamine,0.406,acetylcholine,0.33299999999999996,0.3,0,0,0.3,0.3,0,0.311,0.311,NA,NA,FALSE,FALSE,hemibrain:v1.2.1
1009375497,FC2B,159,FALSE,dopamine,0.40700000000000003,dopamine,0.327,0.2,0.3,0,0.4,0,0.1,0.015,0.015,DM4_CX_d2,CM4_CX_d2,TRUE,FALSE,hemibrain:v1.2.1
1009708603,hDeltaL,323,FALSE,dopamine,0.40700000000000003,dopamine,0.362,0.2,0.2,0,0.5,0,0,0.459,0.459,NA,NA,TRUE,FALSE,hemibrain:v1.2.1
1011413348,vDeltaA,82,FALSE,dopamine,0.40700000000000003,dopamine,0.29900000000000004,0.3,0.1,0.1,0.4,0,0,0.039,0.039,DM4_CX_p,CM4_CX_p,FALSE,FALSE,hemibrain:v1.2.1
1257629175,FC2B,217,FALSE,dopamine,0.40700000000000003,dopamine,0.383,0.1,0.2,0,0.5,0,0.1,0.028,0.028,DM1_CX_d2,DPMm1_CX_d2,TRUE,FALSE,hemibrain:v1.2.1
5813058050,PPL102,2059,FALSE,dopamine,0.40700000000000003,dopamine,0.452,0,0.1,0,0.6,0.1,0.2,0.12,0.12,NA,NA,TRUE,FALSE,hemibrain:v1.2.1
673405506,SMP377,184,FALSE,dopamine,0.40700000000000003,dopamine,0.4,0.1,0.2,0,0.6,0,0,0.166,0.166,DM6_dorso_lateral,CM3_dorso_lateral,TRUE,FALSE,hemibrain:v1.2.1
1041407617,vDeltaC,99,FALSE,dopamine,0.40800000000000003,dopamine,0.394,0,0.3,0.1,0.5,0,0.1,0.169,0.169,DM2_CX_p,DPMpm1_CX_p,FALSE,FALSE,hemibrain:v1.2.1
1039754434,FS1B,104,FALSE,dopamine,0.40800000000000003,dopamine,0.34099999999999997,0.1,0.2,0,0.5,0,0.1,0.731,0.731,DM3_CX_d1,DPMpm2_CX_d1,TRUE,FALSE,hemibrain:v1.2.1
1323454861,FS1A,98,FALSE,dopamine,0.40800000000000003,dopamine,0.385,0.2,0.2,0,0.5,0,0.1,0.747,0.747,DM4_CX_d3,CM4_CX_d3,FALSE,FALSE,hemibrain:v1.2.1
612988814,SMP173,198,FALSE,dopamine,0.40800000000000003,dopamine,0.458,0.3,0.1,0,0.6,0,0,0.136,0.136,CREl1,DALv3,TRUE,FALSE,hemibrain:v1.2.1
785189253,NA,6,TRUE,dopamine,0.40800000000000003,dopamine,0.33999999999999997,0,0.2,0,0.5,0.2,0,0.505,0.505,NA,NA,FALSE,FALSE,hemibrain:v1.2.1
1199837228,MC61,33,FALSE,dopamine,0.40900000000000003,dopamine,0.258,0.1,0.2,0.1,0.3,0,0,0.006,0.006,NA,NA,FALSE,FALSE,hemibrain:v1.2.1
547318128,NA,201,FALSE,dopamine,0.40900000000000003,dopamine,0.366,0,0.3,0,0.5,0,0.1,0.192,0.192,NA,NA,TRUE,FALSE,hemibrain:v1.2.1
641645610,SMP195,176,FALSE,dopamine,0.40900000000000003,dopamine,0.42600000000000005,0.2,0.2,0,0.6,0,0,0.208,0.208,DL1_dorsal,CP2_dorsal,TRUE,FALSE,hemibrain:v1.2.1
296203324,SMP363,157,FALSE,dopamine,0.41000000000000003,dopamine,0.47900000000000004,0.3,0,0,0.6,0,0,0.018,0.018,SMPpd1,DPLc1,TRUE,FALSE,hemibrain:v1.2.1
575301459,SMP520,138,FALSE,dopamine,0.41000000000000003,dopamine,0.406,0.4,0,0.1,0.5,0,0,0.414,0.414,NA,NA,TRUE,FALSE,hemibrain:v1.2.1
1042154310,vDeltaB,98,FALSE,dopamine,0.41100000000000003,dopamine,0.325,0,0.3,0.1,0.5,0,0.1,0.168,0.168,DM2_CX_p,DPMpm1_CX_p,FALSE,FALSE,hemibrain:v1.2.1
1070107235,vDeltaI,90,FALSE,dopamine,0.41100000000000003,glutamate,0.36,0.1,0.5,0,0.4,0,0,0.164,0.164,DM3_CX_p,DPMpm2_CX_p,FALSE,FALSE,hemibrain:v1.2.1
1200182475,MC61,36,FALSE,dopamine,0.41100000000000003,dopamine,0.227,0.2,0.2,0.1,0.4,0,0,0.001,0.001,NA,NA,FALSE,FALSE,hemibrain:v1.2.1
1444348057,MC61,29,FALSE,dopamine,0.41100000000000003,dopamine,0.29300000000000004,0.1,0.1,0.2,0.5,0,0,0.002,0.002,NA,NA,FALSE,FALSE,hemibrain:v1.2.1
5813039857,SMP351,170,FALSE,dopamine,0.41100000000000003,dopamine,0.499,0.3,0,0,0.7,0,0,0.085,0.085,SMPpd1,DPLc1,TRUE,FALSE,hemibrain:v1.2.1
608278754,SMP246,281,FALSE,dopamine,0.41100000000000003,dopamine,0.386,0.3,0,0,0.5,0,0,0.148,0.148,VLPd&p1_posterior,DPLl2_posterior,TRUE,FALSE,hemibrain:v1.2.1
1101500218,vDeltaH,92,FALSE,dopamine,0.41200000000000003,dopamine,0.404,0,0.4,0,0.5,0,0,0.178,0.178,DM3_CX_p,DPMpm2_CX_p,FALSE,FALSE,hemibrain:v1.2.1
576082257,SMP314,320,FALSE,dopamine,0.41200000000000003,dopamine,0.404,0.4,0.1,0,0.5,0,0,0.195,0.195,DM3_dorso_lateral,DPMpm2_dorso_lateral,TRUE,FALSE,hemibrain:v1.2.1
5813008934,SLP422,342,FALSE,dopamine,0.41200000000000003,dopamine,0.499,0.2,0.1,0,0.6,0,0,0.121,0.121,SLPpm3,DPLc3,TRUE,FALSE,hemibrain:v1.2.1
703779386,SMP330,138,FALSE,dopamine,0.41200000000000003,dopamine,0.374,0.2,0.2,0,0.6,0,0,0.147,0.147,DM3_dorso_lateral,DPMpm2_dorso_lateral,TRUE,FALSE,hemibrain:v1.2.1
1009043211,hDeltaK,368,FALSE,dopamine,0.41300000000000003,dopamine,0.321,0,0.1,0,0.4,0,0.2,0.039,0.039,NA,NA,TRUE,FALSE,hemibrain:v1.2.1
1070430962,hDeltaJ,201,FALSE,dopamine,0.41300000000000003,dopamine,0.32,0.1,0.3,0,0.5,0,0.1,0.224,0.224,NA,NA,TRUE,FALSE,hemibrain:v1.2.1
1164200688,vDeltaH,130,FALSE,dopamine,0.41300000000000003,dopamine,0.401,0.1,0.3,0,0.6,0,0,0.206,0.206,DM4_CX_p,CM4_CX_p,TRUE,FALSE,hemibrain:v1.2.1
604195063,SMP468,124,FALSE,dopamine,0.41300000000000003,dopamine,0.259,0.2,0.2,0,0.4,0,0.1,0.315,0.315,SMPpm1,DPMm2,TRUE,FALSE,hemibrain:v1.2.1
664511977,KCg-d,454,FALSE,dopamine,0.41300000000000003,dopamine,0.399,0.1,0.2,0.2,0.5,0,0,0.083,0.083,MBp1,MBp1,FALSE,TRUE,hemibrain:v1.2.1
765797569,SMP195,191,FALSE,dopamine,0.41300000000000003,dopamine,0.452,0.2,0.1,0,0.6,0,0,0.178,0.178,DL1_dorsal,CP2_dorsal,TRUE,FALSE,hemibrain:v1.2.1
1010722557,vDeltaA,64,FALSE,dopamine,0.41400000000000003,dopamine,0.33299999999999996,0,0.4,0,0.5,0,0,0.29,0.29,DM2_CX_p,DPMpm1_CX_p,FALSE,FALSE,hemibrain:v1.2.1
1036296133,PFR,417,FALSE,dopamine,0.41400000000000003,dopamine,0.396,0,0.1,0,0.5,0,0.4,0.001,0.001,DM2_CX_d2,DPMpm1_CX_d2,TRUE,FALSE,hemibrain:v1.2.1
1041071176,FC2B,185,FALSE,dopamine,0.41400000000000003,dopamine,0.358,0.2,0.2,0,0.5,0,0.1,0.049,0.049,DM1_CX_d2,DPMm1_CX_d2,TRUE,FALSE,hemibrain:v1.2.1
1164269666,PFR,390,FALSE,dopamine,0.41400000000000003,dopamine,0.403,0.1,0.1,0,0.5,0,0.3,0.007,0.007,DM2_CX_d1,DPMpm1_CX_d1,TRUE,FALSE,hemibrain:v1.2.1
327933008,LHPD5b1,766,FALSE,dopamine,0.41400000000000003,dopamine,0.357,0.3,0.1,0,0.5,0,0,0.008,0.008,SLPpm3,DPLc3,TRUE,FALSE,hemibrain:v1.2.1
